date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250813,05,3R,3,3,3,41,0.16,0.14,0,0,19.0,1.0,2.0,4.0,5.2,15.7,36.8,1,1,0.0,1,0,2,4,4,0.1716666666666666,40.833333333333336,2.833333333333333,3,0,0.29,差し
20250813,05,3R,4,4,4,44,0.16,0.15,1,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,4,1,3,5,6,0.1716666666666666,40.833333333333336,2.833333333333333,4,0,0.25,差し
20250813,05,3R,5,5,3,35,0.2,0.18,0,0,24.0,1.0,2.0,4.0,4.1,12.5,29.1,1,6,0.04,-5,0,6,2,5,0.1716666666666666,40.833333333333336,2.833333333333333,6,0,0.25,差し
20250813,05,3R,6,6,2,39,0.17,0.21,0,0,19.0,1.0,2.0,2.0,5.2,15.7,26.3,1,4,0.01,-1,-1,4,3,2,0.1716666666666666,40.833333333333336,2.833333333333333,5,0,0.24,差し
20250813,05,4R,1,1,3,60,0.19,0.18,1,0,18.0,4.0,5.0,0.0,22.2,50.0,50.0,4,7,0.03,20,0,4,6,3,0.1816666666666666,39.16666666666666,2.5,5,0,0.28,まくり
20250813,05,4R,2,2,1,38,0.18,0.24,0,0,10.0,2.0,1.0,4.0,20.0,30.0,70.0,2,3,0.0199999999999999,-2,-2,2,4,1,0.1816666666666666,39.16666666666666,2.5,4,0,0.38,まくり
20250813,05,4R,3,3,3,31,0.18,0.15,0,0,24.0,3.0,4.0,1.0,12.5,29.1,33.3,3,0,0.0199999999999999,-9,0,3,2,4,0.1816666666666666,39.16666666666666,2.5,1,1,0.21,まくり
20250813,05,4R,4,4,3,46,0.19,0.16,0,0,18.0,0.0,0.0,7.0,0.0,0.0,38.8,0,3,0.03,6,0,5,5,5,0.1816666666666666,39.16666666666666,2.5,2,0,0.24,まくり
20250813,05,4R,5,5,2,37,0.14,0.16,1,0,16.0,1.0,3.0,4.0,6.2,25.0,50.0,1,2,-0.0199999999999999,-3,-1,1,3,2,0.1816666666666666,39.16666666666666,2.5,3,0,0.23,まくり
20250813,05,4R,6,6,3,23,0.21,0.24,0,0,18.0,0.0,1.0,1.0,0.0,5.5,11.1,0,2,0.0499999999999999,-17,0,6,1,6,0.1816666666666666,39.16666666666666,2.5,6,0,0.42,まくり
20250813,05,5R,1,1,3,46,0.15,0.15,1,0,20.0,13.0,1.0,1.0,65.0,70.0,75.0,13,5,-0.01,6,0,2,6,3,0.1619999999999999,34.166666666666664,2.6666666666666665,1,1,0.17,逃げ
20250813,05,5R,2,2,2,30,0.16,0.17,0,0,27.0,2.0,8.0,5.0,7.4,37.0,55.5,2,5,0.0,-10,-1,3,2,2,0.1619999999999999,34.166666666666664,2.6666666666666665,4,0,0.18,逃げ
20250813,05,5R,3,3,1,30,0.17,0.14,0,0,24.0,8.0,6.0,4.0,33.3,58.3,75.0,8,2,0.01,-10,-2,4,3,1,0.1619999999999999,34.166666666666664,2.6666666666666665,3,0,0.16,逃げ
20250813,05,5R,4,4,3,42,0.2,0.18,0,0,16.0,1.0,3.0,5.0,6.2,25.0,56.2,1,2,0.04,2,0,5,5,4,0.1619999999999999,34.166666666666664,2.6666666666666665,2,0,0.12,逃げ
20250813,05,5R,5,5,3,37,0.13,0.12,0,0,22.0,1.0,4.0,3.0,4.5,22.7,36.3,1,5,-0.03,-3,0,1,4,5,0.1619999999999999,34.166666666666664,2.6666666666666665,5,0,0.13,逃げ
20250813,05,5R,6,6,4,20,,0.24,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,-20,1,6,1,6,0.1619999999999999,34.166666666666664,2.6666666666666665,6,0,0.16,逃げ
20250813,05,6R,1,1,3,19,0.21,0.17,0,0,6.0,1.0,0.0,1.0,16.6,16.6,33.3,1,1,0.0499999999999999,-21,0,6,1,3,0.1616666666666666,38.833333333333336,2.5,6,0,0.24,まくり
20250813,05,6R,2,2,3,39,0.16,0.16,1,0,18.0,1.0,5.0,2.0,5.5,33.3,44.4,1,4,0.0,-1,0,4,4,4,0.1616666666666666,38.833333333333336,2.5,5,0,0.15,まくり
20250813,05,6R,3,3,2,36,0.14,0.13,1,0,17.0,3.0,4.0,2.0,17.6,41.1,52.9,3,0,-0.0199999999999999,-4,-1,1,2,2,0.1616666666666666,38.833333333333336,2.5,1,1,0.07,まくり
20250813,05,6R,4,4,3,51,0.14,0.12,0,0,16.0,0.0,8.0,4.0,0.0,50.0,75.0,0,4,-0.0199999999999999,11,0,2,5,5,0.1616666666666666,38.833333333333336,2.5,2,0,0.09,まくり
20250813,05,6R,5,5,1,51,0.14,0.16,0,0,14.0,2.0,2.0,4.0,14.2,28.5,57.1,2,2,-0.0199999999999999,11,-2,3,6,1,0.1616666666666666,38.833333333333336,2.5,3,0,0.13,まくり
20250813,05,6R,6,6,3,37,0.18,0.22,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0199999999999999,-3,0,5,3,6,0.1616666666666666,38.833333333333336,2.5,4,0,0.19,まくり
20250813,05,7R,1,1,3,43,0.26,0.25,0,0,12.0,3.0,2.0,0.0,25.0,41.6,41.6,3,6,0.1,3,0,6,2,3,0.18,46.66666666666666,2.5,1,1,0.18,抜き
20250813,05,7R,2,2,1,58,0.15,0.14,0,0,26.0,8.0,5.0,6.0,30.7,50.0,73.0,8,2,-0.01,18,-2,1,5,1,0.18,46.66666666666666,2.5,5,0,0.12,抜き
20250813,05,7R,3,3,3,25,0.17,0.17,1,0,12.0,1.0,2.0,1.0,8.3,25.0,33.3,1,1,0.01,-15,0,4,1,4,0.18,46.66666666666666,2.5,4,0,0.15,抜き
20250813,05,7R,4,4,2,52,0.15,0.14,0,0,20.0,2.0,6.0,6.0,10.0,40.0,70.0,2,0,-0.01,12,-1,2,4,2,0.18,46.66666666666666,2.5,3,0,0.18,抜き
20250813,05,7R,5,5,3,43,0.15,0.18,0,0,16.0,1.0,2.0,2.0,6.2,18.7,31.2,1,2,-0.01,3,0,3,3,5,0.18,46.66666666666666,2.5,2,0,0.11,抜き
20250813,05,7R,6,6,3,59,0.2,0.22,0,0,11.0,0.0,0.0,2.0,0.0,0.0,18.1,0,0,0.04,19,0,5,6,6,0.18,46.66666666666666,2.5,6,0,0.21,抜き
20250813,05,8R,1,1,3,57,0.18,0.16,0,0,14.0,4.0,2.0,2.0,28.5,42.8,57.1,4,4,0.0199999999999999,17,0,4,5,3,0.1733333333333333,49.833333333333336,2.6666666666666665,6,0,0.15,差し
20250813,05,8R,2,2,2,54,0.15,0.18,0,0,17.0,3.0,4.0,7.0,17.6,41.1,82.3,3,5,-0.01,14,-1,1,4,1,0.1733333333333333,49.833333333333336,2.6666666666666665,2,0,0.18,差し
20250813,05,8R,3,3,3,52,0.16,0.18,0,0,19.0,1.0,3.0,3.0,5.2,21.0,36.8,1,3,0.0,12,0,2,3,4,0.1733333333333333,49.833333333333336,2.6666666666666665,3,0,0.16,差し
20250813,05,8R,4,4,2,39,0.17,0.18,0,0,19.0,1.0,2.0,5.0,5.2,15.7,42.1,1,3,0.01,-1,-1,3,2,2,0.1733333333333333,49.833333333333336,2.6666666666666665,1,1,0.13,差し
20250813,05,8R,5,5,3,60,0.19,0.17,1,0,22.0,0.0,0.0,1.0,0.0,0.0,4.5,0,3,0.03,20,0,5,6,5,0.1733333333333333,49.833333333333336,2.6666666666666665,4,0,0.14,差し
20250813,05,8R,6,6,3,37,0.19,0.21,0,0,18.0,0.0,0.0,2.0,0.0,0.0,11.1,0,2,0.03,-3,0,6,1,6,0.1733333333333333,49.833333333333336,2.6666666666666665,5,0,0.15,差し
20250813,05,9R,1,1,2,37,0.14,0.15,1,0,23.0,18.0,5.0,0.0,78.2,100.0,100.0,18,0,-0.0199999999999999,-3,-1,2,2,3,0.1533333333333333,39.833333333333336,2.1666666666666665,2.0,0.0,0.19,まくり差し
20250813,05,9R,2,2,1,42,0.14,0.17,1,0,20.0,6.0,4.0,3.0,30.0,50.0,65.0,6,1,-0.0199999999999999,2,-2,3,5,1,0.1533333333333333,39.833333333333336,2.1666666666666665,4.0,0.0,0.13,まくり差し
20250813,05,9R,3,3,1,35,0.13,0.15,0,0,14.0,5.0,3.0,3.0,35.7,57.1,78.5,5,2,-0.03,-5,-2,1,1,2,0.1533333333333333,39.833333333333336,2.1666666666666665,,,0.12,まくり差し
20250813,05,9R,4,4,3,39,0.18,0.2,0,0,22.0,0.0,1.0,4.0,0.0,4.5,22.7,0,3,0.0199999999999999,-1,0,6,3,4,0.1533333333333333,39.833333333333336,2.1666666666666665,5.0,0.0,0.09,まくり差し
20250813,05,9R,5,5,3,45,0.17,0.16,0,0,18.0,0.0,4.0,2.0,0.0,22.2,33.3,0,3,0.01,5,0,5,6,5,0.1533333333333333,39.833333333333336,2.1666666666666665,1.0,1.0,0.11,まくり差し
20250813,05,9R,6,6,3,41,0.16,0.14,0,0,9.0,0.0,0.0,1.0,0.0,0.0,11.1,0,0,0.0,1,0,4,4,6,0.1533333333333333,39.833333333333336,2.1666666666666665,3.0,0.0,0.13,まくり差し
20250813,05,10R,1,1,1,30,0.17,0.17,0,0,26.0,18.0,5.0,3.0,69.2,88.4,100.0,18,4,0.01,-10,-2,4,3,1,0.1633333333333333,37.5,2.333333333333333,1,1,0.11,逃げ
20250813,05,10R,2,2,3,26,0.17,0.18,0,0,18.0,6.0,5.0,1.0,33.3,61.1,66.6,6,0,0.01,-14,0,5,2,4,0.1633333333333333,37.5,2.333333333333333,2,0,0.1,逃げ
20250813,05,10R,3,3,1,45,0.16,0.15,0,0,25.0,8.0,5.0,6.0,32.0,52.0,76.0,8,1,0.0,5,-2,3,4,2,0.1633333333333333,37.5,2.333333333333333,3,0,0.09,逃げ
20250813,05,10R,4,4,4,21,0.15,0.16,0,0,6.0,0.0,0.0,2.0,0.0,0.0,33.3,0,0,-0.01,-19,1,2,1,6,0.1633333333333333,37.5,2.333333333333333,6,0,0.07,逃げ
20250813,05,10R,5,5,2,57,0.14,0.13,0,0,21.0,3.0,3.0,5.0,14.2,28.5,52.3,3,3,-0.0199999999999999,17,-1,1,6,3,0.1633333333333333,37.5,2.333333333333333,4,0,0.1,逃げ
20250813,05,10R,6,6,3,46,0.19,0.23,0,0,15.0,0.0,0.0,2.0,0.0,0.0,13.3,0,0,0.03,6,0,6,5,5,0.1633333333333333,37.5,2.333333333333333,5,0,0.21,逃げ
20250813,05,11R,1,1,1,44,0.13,0.11,0,0,31.0,20.0,8.0,2.0,64.5,90.3,96.7,20,1,-0.03,4,-2,1,5,1,0.1666666666666666,40.333333333333336,2.333333333333333,1,1,0.09,逃げ
20250813,05,11R,2,2,2,36,0.14,0.14,1,0,16.0,2.0,7.0,2.0,12.5,56.2,68.7,2,0,-0.0199999999999999,-4,-1,3,1,3,0.1666666666666666,40.333333333333336,2.333333333333333,2,0,0.14,逃げ
20250813,05,11R,3,3,3,43,0.26,0.23,0,0,21.0,0.0,0.0,3.0,0.0,0.0,14.2,0,2,0.1,3,0,6,4,4,0.1666666666666666,40.333333333333336,2.333333333333333,5,0,0.19,逃げ
20250813,05,11R,4,4,1,38,0.18,0.21,0,0,9.0,0.0,4.0,0.0,0.0,44.4,44.4,0,4,0.0199999999999999,-2,-2,5,3,2,0.1666666666666666,40.333333333333336,2.333333333333333,3,0,0.11,逃げ
20250813,05,11R,5,5,4,44,0.16,0.23,1,0,4.0,0.0,0.0,1.0,0.0,0.0,25.0,0,1,0.0,4,1,4,6,6,0.1666666666666666,40.333333333333336,2.333333333333333,6,0,0.13,逃げ
20250813,05,11R,6,6,3,37,0.13,0.14,0,0,11.0,0.0,0.0,3.0,0.0,0.0,27.2,0,3,-0.03,-3,0,2,2,5,0.1666666666666666,40.333333333333336,2.333333333333333,4,0,0.05,逃げ
20250813,05,12R,1,1,1,51,0.14,0.14,0,0,29.0,22.0,3.0,2.0,75.8,86.2,93.1,22,4,-0.0199999999999999,11,-2,1,6,1,0.1583333333333333,41.5,2.1666666666666665,1,1,0.07,逃げ
20250813,05,12R,2,2,3,37,0.19,0.17,0,0,24.0,2.0,8.0,3.0,8.3,41.6,54.1,2,1,0.03,-3,0,6,2,4,0.1583333333333333,41.5,2.1666666666666665,5,0,0.09,逃げ
20250813,05,12R,3,3,1,39,0.14,0.15,0,0,28.0,5.0,10.0,3.0,17.8,53.5,64.2,5,4,-0.0199999999999999,-1,-2,2,3,2,0.1583333333333333,41.5,2.1666666666666665,3,0,0.09,逃げ
20250813,05,12R,4,4,2,45,0.15,0.19,0,0,11.0,0.0,4.0,2.0,0.0,36.3,54.5,0,1,-0.01,5,-1,3,4,3,0.1583333333333333,41.5,2.1666666666666665,2,0,0.01,逃げ
20250813,05,12R,5,5,3,46,0.15,0.16,1,0,23.0,3.0,3.0,2.0,13.0,26.0,34.7,3,4,-0.01,6,0,4,5,5,0.1583333333333333,41.5,2.1666666666666665,6,0,0.09,逃げ
20250813,05,12R,6,6,3,31,0.18,0.22,0,0,14.0,0.0,2.0,0.0,0.0,14.2,14.2,0,2,0.0199999999999999,-9,0,5,1,6,0.1583333333333333,41.5,2.1666666666666665,4,0,0.13,逃げ
